,Dist. STATE,Account ID,City,OnOff Premises,Classes of Trade,Siempre Plata,Siempre Reposado,Siempre Anejo,Siempre Supremo,Siempre Rebel Cask,Siempre Exclusivo Vivo,Total Cases,Did Buys,# Purchases,# Months Purchased,Rate of Sale: Units / Month,Ave Unit Price,Cluster
1552,CA,72790,SACRAMENTO,OFF,SMALL GROCERY STORE,0.333333,0.333333,0.333333,1.0,0.0,1.0,2.999999,1,1,1,0.249999917,354.9334516,0.0
1553,CA,60281,PICO RIVERA,OFF,LIQUOR/PACKAGE STORE,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.999999,1,1,1,0.08333325,204.3402043,0.0
1554,CA,13532,CAMPBELL,OFF,LIQUOR/PACKAGE STORE,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.999999,1,1,1,0.08333325,204.3302043,0.0
1555,CA,88530,DOWNEY,OFF,LIQUOR/PACKAGE STORE,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.999999,1,1,1,0.08333325,204.3402043,0.0
1556,CA,44116,FRESNO,OFF,LIQUOR/PACKAGE STORE,0.333333,0.333333,0.0,0.0,0.0,0.0,0.666666,1,1,1,0.0555555,217.5002175,0.0
1557,CA,73823,PITTSBURG,OFF,LIQUOR/PACKAGE STORE,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,1,1,1,0.02777775,210.00021,1.0
1558,CA,41033,FRESNO,OFF,LIQUOR/PACKAGE STORE,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.999999,1,1,1,0.08333325,204.3402043,0.0
1559,CA,23813,SOUTH EL MONTE,OFF,LIQUOR/PACKAGE STORE,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.999999,1,1,1,0.08333325,204.3402043,0.0
1560,CA,95102,FRESNO,OFF,LIQUOR/PACKAGE STORE,0.333333,0.0,0.333333,0.0,0.0,0.0,0.666666,1,1,1,0.0555555,265.005265,0.0
1561,CA,52986,MOUNT LAGUNA,ON,RESTAURANT,0.333333,0.333333,0.0,0.0,0.0,0.0,0.666666,1,1,1,0.0555555,217.5002175,0.0
1562,CA,22439,FRESNO,OFF,LIQUOR/PACKAGE STORE,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.999999,1,1,1,0.08333325,204.3402043,0.0
1563,CA,60774,FREEDOM,OFF,LIQUOR/PACKAGE STORE,0.333333,0.333333,1.333333,0.0,0.0,0.0,1.999999,1,2,2,0.166666583,211.3401057,0.0
1564,CA,26687,WATSONVILLE,OFF,CONVENIENCE/ GAS,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.999999,1,1,1,0.08333325,204.3402043,0.0
1565,CA,39487,TURLOCK,OFF,LIQUOR/PACKAGE STORE,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.999999,1,1,1,0.08333325,204.3302043,0.0
1566,CA,44479,CLOVIS,OFF,LIQUOR/PACKAGE STORE,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.999999,1,1,1,0.08333325,204.3402043,0.0
1567,CA,52563,SANTA BARBARA,OFF,LIQUOR/PACKAGE STORE,0.333333,0.333333,0.333333,0.0,0.0,0.166667,1.166666,1,1,1,0.097222167,252.5487157,0.0
1568,CA,37774,HANFORD,OFF,LIQUOR/PACKAGE STORE,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.999999,1,1,1,0.08333325,204.3402043,0.0
1569,CA,11348,SANTA MARIA,OFF,SMALL GROCERY STORE,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.999999,1,1,1,0.08333325,204.3402043,0.0
1570,CA,66603,SANTA BARBARA,OFF,SMALL GROCERY STORE,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.999999,1,1,1,0.08333325,204.3302043,1.0
1571,CA,21050,CANOGA PARK,OFF,LIQUOR/PACKAGE STORE,0.333333,3.0,0.0,0.0,0.0,0.0,3.333333,1,1,1,0.27777775,185.0820185,1.0
1572,CA,38213,TUSTIN,OFF,LIQUOR/PACKAGE STORE,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.999999,1,1,1,0.08333325,205.3702054,1.0
1573,CA,66777,SAN PEDRO,OFF,SMALL GROCERY STORE,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.999999,1,1,1,0.08333325,204.3402043,1.0
1574,CA,15496,SAN DIEGO,ON,BAR/TAVERN,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,209.99958,1.0
1575,CA,60771,SAN FRANCISCO,ON,BAR/TAVERN,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,209.99958,1.0
1576,CA,92348,CHULA VISTA,ON,BAR/TAVERN,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.500001,1,1,1,0.04166675,251.6594967,1.0
1577,CA,77082,REDWOOD CITY,ON,RESTAURANT,0.166667,0.5,0.0,0.0,0.0,0.0,0.666667,1,1,1,0.055555583,174.7499126,1.0
1578,CA,51051,LOS ANGELES,ON,RESTAURANT,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,209.99958,1.0
1579,CA,34349,SACRAMENTO,ON,RESTAURANT,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.500001,1,1,1,0.04166675,251.6594967,1.0
1580,CA,89256,SAN FRANCISCO,ON,RESTAURANT,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,209.99958,1.0
1581,CA,77576,LOS ANGELES,ON,RESTAURANT,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,209.99958,1.0
1582,CA,83983,LOS ANGELES,ON,BAR/TAVERN,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,209.99958,1.0
1583,CA,14349,CULVER CITY,ON,BAR/TAVERN,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,209.99958,0.0
1584,CA,42731,WEST HOLLYWOOD,ON,RESTAURANT,0.166667,0.166667,0.0,0.0,0.0,0.0,0.333334,1,1,1,0.027777833,217.499565,0.0
1585,CA,79373,SAN PEDRO,ON,RESTAURANT,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.500001,1,2,2,0.04166675,251.6594967,1.0
1586,CA,53537,LOS ANGELES,ON,BAR/TAVERN,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,209.99958,1.0
1587,CA,21308,CARDIFF BY THE SEA,OFF,CONVENIENCE/ GAS,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,209.99958,0.0
1588,CA,40748,PASO ROBLES,OFF,LIQUOR/PACKAGE STORE,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.500001,1,1,1,0.04166675,234.99953,1.0
1589,CA,61891,LOS ANGELES,ON,RESTAURANT,0.166667,0.166667,0.0,0.0,0.0,0.0,0.333334,1,1,1,0.027777833,217.499565,1.0
1590,CA,52291,BURBANK,ON,RESTAURANT,0.166667,0.166667,0.0,0.0,0.0,0.0,0.333334,1,1,1,0.027777833,217.499565,1.0
1591,CA,13151,SAN DIEGO,OFF,CONVENIENCE/ GAS,0.166667,1.0,0.0,0.0,0.0,0.0,1.166667,1,2,2,0.09722225,222.8570792,1.0
1592,CA,74970,SAN FRANCISCO,ON,RESTAURANT,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,209.99958,1.0
1593,CA,44984,LONG BEACH,ON,RESTAURANT,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,209.99958,0.0
1594,CA,41405,MOUNTAIN VIEW,ON,BAR/TAVERN,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,209.99958,0.0
1595,CA,29898,LOS ANGELES,ON,BAR/TAVERN,0.166667,0.166667,0.0,0.0,0.0,0.0,0.333334,1,1,1,0.027777833,217.499565,0.0
1596,CA,46053,YUBA CITY,ON,RESTAURANT,0.166667,0.166667,0.0,0.0,0.0,0.0,0.333334,1,1,1,0.027777833,217.499565,1.0
1597,CA,10695,SALINAS,OFF,LIQUOR/PACKAGE STORE,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.500001,1,1,1,0.04166675,251.6594967,1.0
1598,CA,43066,OXNARD,OFF,LIQUOR/PACKAGE STORE,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.500001,1,1,1,0.04166675,234.99953,1.0
1599,CA,83194,PORT HUENEME,OFF,LIQUOR/PACKAGE STORE,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.500001,1,1,1,0.04166675,205.3595893,1.0
1600,CA,71479,SACRAMENTO,ON,RESTAURANT,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,209.99958,1.0
1601,CA,11847,NEWHALL,ON,CONCESSIONAIRE,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,209.99958,1.0
1602,CA,98897,LOS ANGELES,ON,BAR/TAVERN,0.166667,0.166667,0.0,0.0,0.0,0.0,0.333334,1,1,1,0.027777833,217.499565,1.0
1603,CA,91755,PASO ROBLES,ON,RESTAURANT,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.500001,1,3,3,0.04166675,234.99953,0.0
1604,CA,28034,GLENDALE,ON,BAR/TAVERN,0.166667,0.166667,0.0,0.0,0.0,0.0,0.333334,1,1,1,0.027777833,217.499565,1.0
1605,CA,57965,RIPON,ON,RESTAURANT,0.166667,0.0,0.166667,0.0,0.166667,0.0,0.500001,1,1,1,0.04166675,265.999468,1.0
1606,CA,16782,SAN JOSE,ON,RESTAURANT,0.0,0.166667,0.0,0.0,0.166667,0.0,0.333334,1,1,1,0.027777833,301.499397,0.0
1607,CA,23232,SAN DIEGO,OFF,CONVENIENCE/ GAS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,225.0,0.0
1608,CA,33762,SAN FRANCISCO,OFF,WHOLESALE CLUB,0.0,0.0,-10.0,0.0,0.0,0.0,-10.0,0,0,0,-1.0,-230.0,0.0
1609,CA,38142,LOS ANGELES,ON,RESTAURANT,0.0,0.5,0.0,0.0,0.0,0.5,1.0,1,1,1,0.083333333,383.4,0.0
1610,CA,75399,BELLFLOWER,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1,1,1,0.416666667,541.8,0.0
1611,CA,14978,SAN DIEGO,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,1.0,2.0,1.0,1.0,5.0,1,5,4,0.416666667,360.676,0.0
1612,CA,69870,BEN LOMOND,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,1,0.083333333,348.6,0.0
1613,CA,45243,GRASS VALLEY,OFF,LIQUOR/PACKAGE STORE,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1,1,1,0.25,364.46,0.0
1614,CA,45292,LOS ANGELES,OFF,LIQUOR/PACKAGE STORE,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1,4,4,0.333333333,223.775,0.0
1615,CA,44898,TURLOCK,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.333333,0.0,0.333333,0.666666,1,1,1,0.0555555,414.9004149,0.0
1616,CA,76776,SACRAMENTO,OFF,SMALL GROCERY STORE,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,0.083333333,541.8,1.0
1617,CA,69361,SACRAMENTO,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.5,0.5,1.0,2.0,1,1,1,0.166666667,422.4,0.0
1618,CA,55960,SAN DIEGO,OFF,CONVENIENCE/ GAS,0.0,0.166667,1.0,1.0,1.166667,3.0,6.333334,1,5,5,0.527777833,428.2894286,1.0
1619,CA,57706,WHITTIER,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1,1,1,0.25,422.8,0.0
1620,CA,86983,GLENDALE,ON,BAR/TAVERN,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,305.66,0.0
1621,CA,76529,SAN FRANCISCO,OFF,SMALL GROCERY STORE,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.999999,1,1,1,0.08333325,422.8004228,1.0
1622,CA,57250,KINGSBURG,ON,RESTAURANT,0.0,0.0,0.0,0.333333,0.333333,2.0,2.666666,1,1,1,0.222222167,482.1001205,0.0
1623,CA,91062,PLEASANT HILL,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1,2,2,0.166666667,249.49,0.0
1624,CA,78909,SACRAMENTO,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1,3,3,0.25,238.3266667,0.0
1625,CA,72143,SAN LUIS OBISPO,ON,RESTAURANT,0.0,0.666668,0.166667,0.0,0.0,0.0,0.833335,1,5,4,0.069444583,243.995512,0.0
1626,CA,93572,CORONA,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,20.0,6.0,26.0,1,3,3,2.166666667,351.1846154,0.0
1627,CA,44948,ALPINE,OFF,SMALL GROCERY STORE,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,1,2,1,0.013888917,224.99955,0.0
1628,CA,47562,VENTURA,OFF,SMALL GROCERY STORE,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1,1,1,0.166666667,541.8,0.0
1629,CA,83635,RESEDA,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0
1630,CA,34620,FULLERTON,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,1,1,1,0.02777775,541.8005418,1.0
1631,CA,39192,SAN DIEGO,OFF,CONVENIENCE/ GAS,0.0,0.0,0.0,0.166667,0.0,1.0,1.166667,1,2,2,0.09722225,505.5427127,0.0
1632,CA,34852,BAKERSFIELD,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,1.0,0.5,1.0,2.5,1,1,1,0.208333333,431.76,0.0
1633,CA,20065,WESTMINSTER,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,1.333333,1.333333,1,2,1,0.111111083,541.8001355,0.0
1634,CA,28080,SAN DIEGO,ON,RESTAURANT,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,224.99955,0.0
1635,CA,45487,SHERMAN OAKS,OFF,LIQUOR/PACKAGE STORE,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,202.98,0.0
1636,CA,27444,SAN DIEGO,OFF,CONVENIENCE/ GAS,0.0,1.0,1.0,0.166667,0.333333,0.333334,2.833334,1,5,4,0.236111167,293.1669898,0.0
1637,CA,94631,SAN FRANCISCO,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,216.0,0.0
1638,CA,68834,FRESNO,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0
1639,CA,85072,STOCKTON,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,0.083333333,541.8,0.0
1640,CA,93689,LOS ANGELES,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.333334,0.0,0.0,0.0,0.333334,1,2,2,0.027777833,208.4395831,1.0
1641,CA,66490,VISTA,OFF,CONVENIENCE/ GAS,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,0.083333333,541.8,0.0
1642,CA,76272,SANTEE,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1,1,1,0.25,218.34,1.0
1643,CA,93380,CLOVIS,OFF,CONVENIENCE/ GAS,0.0,0.0,0.0,0.0,0.333333,0.0,0.333333,1,1,1,0.02777775,378.000378,0.0
1644,CA,33019,NIPOMO,ON,RESTAURANT,0.0,0.0,0.0,0.333333,0.166667,0.500001,1.000001,1,2,2,0.083333417,419.8995801,0.0
1645,CA,99902,SAN JOSE,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1,2,2,0.25,382.6,1.0
1646,CA,22983,CARMEL,ON,RESTAURANT,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,1,1,1,0.02777775,225.000225,1.0
1647,CA,58648,GLENDALE,OFF,LIQUOR/PACKAGE STORE,0.0,2.0,18.0,0.0,1.0,1.0,22.0,1,3,2,1.833333333,221.3127273,0.0
1648,CA,17346,ROSEVILLE,OFF,SUPERMARKET,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,1,1,0.166666667,181.98,0.0
1649,CA,42246,REDWOOD CITY,ON,RESTAURANT,0.0,0.0,0.0,0.166667,0.0,0.0,0.166667,1,1,1,0.013888917,348.5993028,0.0
1650,CA,46251,PALM SPRINGS,ON,HOTEL/ MOTEL,0.0,0.0,0.333334,0.0,0.0,0.0,0.333334,1,2,2,0.027777833,294.98941,2.0
1651,CA,89264,LOS ANGELES,OFF,LIQUOR/PACKAGE STORE,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,225.0,1.0
1652,CA,93564,FREMONT,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,282.98,0.0
1653,CA,17040,WEST SACRAMENTO,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1,2,2,0.166666667,541.8,0.0
1654,CA,81476,FULLERTON,ON,RESTAURANT,0.0,9.0,0.0,0.0,0.0,0.0,9.0,1,9,7,0.75,202.98,1.0
1655,CA,50233,MONTEREY,ON,RESTAURANT,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,224.99955,1.0
1656,CA,82959,CYPRESS,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1,1,1,0.041666667,541.8,1.0
1657,CA,50139,CALABASAS,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,0.083333333,541.8,0.0
1658,CA,66767,VENTURA,ON,RESTAURANT,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,1,1,1,0.02777775,270.00027,1.0
1659,CA,20338,LAGUNA BEACH,ON,RESTAURANT,0.0,3.833333,0.0,0.0,0.0,0.0,3.833333,1,7,5,0.319444417,213.5113229,1.0
1660,CA,18612,SOQUEL,ON,BAR/TAVERN,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,224.99955,2.0
1661,CA,92706,COSTA MESA,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,1.0,2.0,0.0,6.0,9.0,1,6,5,0.75,471.5555556,2.0
1662,CA,46757,MENLO PARK,ON,RESTAURANT,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,1,1,1,0.013888917,541.7989164,2.0
1663,CA,67854,SAN DIEGO,ON,RESTAURANT,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,0.083333333,541.8,2.0
1664,TN,49664,NASHVILLE,ON,RECREATION/ ENTERTAINMENT,31.5,4.5,0.5,0.0,0.0,0.0,36.5,1,22,8,3.041666667,191.2271233,2.0
1665,TN,90132,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,17.333334,12.000001,5.333334,0.0,0.0,0.0,34.666669,1,11,7,2.888889083,198.6931597,2.0
1666,TN,31467,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,17.333334,6.166667,3.166667,0.0,0.0,0.0,26.666668,1,19,9,2.222222333,192.3581154,2.0
1667,TN,31880,MARYVILLE,OFF,LIQUOR/PACKAGE STORE,16.333333,1.0,3.0,0.5,0.5,0.0,21.333333,1,7,7,1.77777775,193.636878,2.0
1668,TN,54862,ANTIOCH,OFF,NON-RETAIL,16.166668,14.333335,5.500001,3.333334,3.333334,1.166667,43.833339,1,21,11,3.65277825,0.0,2.0
1669,TN,34884,KNOXVILLE,ON,RESTAURANT,16.0,13.0,0.833333,0.333333,1.0,0.0,31.166666,1,16,9,2.597222167,168.8592549,2.0
1670,TN,43330,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,15.833334,12.833334,0.0,0.0,0.0,0.0,28.666668,1,23,12,2.388889,159.2898763,2.0
1671,TN,21600,BRENTWOOD,OFF,LIQUOR/PACKAGE STORE,15.333334,10.166667,6.333334,0.0,0.0,0.0,31.833335,1,6,4,2.652777917,204.0672144,4.0
1672,TN,81453,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,15.333334,18.333334,3.333334,0.0,0.0,0.0,37.000002,1,24,12,3.0833335,213.3707993,0.0
1673,TN,46205,NASHVILLE,ON,RESTAURANT,14.166667,3.166667,0.166667,0.166667,0.166667,0.166667,18.000002,1,15,7,1.500000167,178.7155357,2.0
1674,TN,55954,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,14.166667,14.333334,4.0,1.0,2.166667,1.166667,36.833335,1,21,11,3.069444583,228.5196277,2.0
1675,TN,71171,BRENTWOOD,OFF,LIQUOR/PACKAGE STORE,13.166667,6.166667,4.166667,2.0,29.166667,2.0,56.666668,1,23,7,4.722222333,273.5774053,2.0
1676,TN,70083,KNOXVILLE,OFF,LIQUOR/PACKAGE STORE,12.0,2.0,0.0,0.333333,0.333333,0.0,14.666666,1,6,5,1.222222167,179.4436445,1.0
1677,TN,57861,FRANKLIN,OFF,LIQUOR/PACKAGE STORE,10.0,1.0,0.0,0.0,0.0,0.0,11.0,1,10,9,0.916666667,203.6727273,2.0
1678,TN,24595,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,8.333334,5.166667,0.0,0.0,0.0,0.0,13.500001,1,13,9,1.125000083,193.8051708,2.0
1679,TN,47862,CLARKSVILLE,OFF,LIQUOR/PACKAGE STORE,8.166667,5.166667,4.166667,0.0,0.0,0.0,17.500001,1,11,7,1.458333417,223.0845587,2.0
1680,TN,74450,NASHVILLE,ON,RECREATION/ ENTERTAINMENT,8.0,3.0,1.0,0.0,0.0,0.0,12.0,1,3,2,1.0,201.2425,2.0
1681,TN,50684,NASHVILLE,ON,BAR/TAVERN,8.0,7.0,0.0,0.0,0.0,0.166667,15.166667,1,7,5,1.263888917,171.7186775,2.0
1682,TN,74870,MEMPHIS,OFF,LIQUOR/PACKAGE STORE,7.0,4.833333,1.0,0.0,0.0,0.0,12.833333,1,12,8,1.069444417,188.6275374,0.0
1683,TN,54632,NOLENSVILLE,OFF,LIQUOR/PACKAGE STORE,7.0,8.0,0.0,0.0,0.0,0.0,15.0,1,13,8,1.25,213.5653333,0.0
1684,TN,53471,LA VERGNE,OFF,LIQUOR/PACKAGE STORE,6.666668,16.666668,2.666668,0.0,0.0,0.0,26.000004,1,24,11,2.166667,187.816125,2.0
1685,TN,40912,SMYRNA,OFF,LIQUOR/PACKAGE STORE,6.166667,2.166667,2.333332,9.5,0.5,0.0,20.666666,1,18,11,1.722222167,236.5408141,0.0
1686,TN,87001,DECHERD,OFF,LIQUOR/PACKAGE STORE,6.0,2.0,0.0,0.0,0.0,0.0,8.0,1,8,6,0.666666667,178.26,0.0
1687,TN,29481,LOUISVILLE,OFF,LIQUOR/PACKAGE STORE,6.0,0.0,0.0,0.0,0.333333,0.0,6.333333,1,3,3,0.52777775,179.4410621,2.0
1688,TN,58121,FRANKLIN,OFF,LIQUOR/PACKAGE STORE,6.0,5.0,4.0,0.0,0.0,0.0,15.0,1,12,7,1.25,228.9233333,2.0
1689,TN,59475,OAK RIDGE,OFF,LIQUOR/PACKAGE STORE,6.0,4.0,0.0,0.0,0.0,0.0,10.0,1,6,5,0.833333333,172.724,0.0
1690,TN,48942,CLARKSVILLE,OFF,LIQUOR/PACKAGE STORE,5.166667,3.166667,2.166667,0.0,0.0,0.0,10.500001,1,6,5,0.875000083,214.6314081,2.0
1691,TN,28040,CHATTANOOGA,OFF,LIQUOR/PACKAGE STORE,5.166667,3.166667,2.166667,0.0,0.0,0.0,10.500001,1,8,6,0.875000083,190.6685533,0.0
1692,TN,85341,KNOXVILLE,OFF,LIQUOR/PACKAGE STORE,5.0,9.0,0.0,0.0,1.0,0.0,15.0,1,6,6,1.25,192.5026667,0.0
1694,TN,79386,HENDERSONVILLE,OFF,LIQUOR/PACKAGE STORE,4.166667,2.166667,1.166667,0.0,0.0,0.0,7.500001,1,4,3,0.625000083,188.1599749,0.0
1695,TN,17335,CHATTANOOGA,OFF,LIQUOR/PACKAGE STORE,4.166667,7.166667,1.166667,0.0,0.333333,0.166667,13.000001,1,10,5,1.083333417,197.4169079,0.0
1696,TN,57321,JACKSON,OFF,LIQUOR/PACKAGE STORE,4.0,3.0,0.0,0.0,0.0,0.0,7.0,1,6,5,0.583333333,181.4328571,0.0
1697,TN,18677,LEBANON,OFF,LIQUOR/PACKAGE STORE,4.0,4.0,1.0,0.0,0.0,0.0,9.0,1,7,6,0.75,224.0222222,2.0
1698,TN,11340,FAIRVIEW,OFF,LIQUOR/PACKAGE STORE,4.0,1.0,1.0,0.0,0.0,0.0,6.0,1,5,4,0.5,214.3833333,0.0
1699,TN,31922,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1,4,4,0.333333333,192.64,2.0
1700,TN,20890,NEWPORT,OFF,LIQUOR/PACKAGE STORE,4.0,2.0,1.0,0.0,0.0,0.0,7.0,1,2,2,0.583333333,187.7314286,0.0
1701,TN,47862,JEFFERSON CITY,OFF,LIQUOR/PACKAGE STORE,4.0,3.0,1.0,0.0,0.166667,0.0,8.166667,1,4,3,0.680555583,191.7440738,0.0
1702,TN,11352,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,4.0,4.0,0.0,0.0,0.0,0.0,8.0,1,7,7,0.666666667,203.845,0.0
1703,TN,94306,ATHENS,OFF,LIQUOR/PACKAGE STORE,4.0,1.0,1.0,0.0,0.0,0.0,6.0,1,5,5,0.5,195.7833333,0.0
1704,TN,36789,FRANKLIN,OFF,LIQUOR/PACKAGE STORE,4.0,8.0,0.0,0.0,1.0,0.0,13.0,1,9,5,1.083333333,215.7392308,2.0
1705,TN,38330,MOUNT JULIET,OFF,LIQUOR/PACKAGE STORE,4.0,2.0,2.0,0.0,0.0,0.0,8.0,1,6,5,0.666666667,225.255,2.0
1706,TN,50360,KNOXVILLE,OFF,LIQUOR/PACKAGE STORE,4.0,2.0,1.0,1.0,0.0,1.0,9.0,1,4,3,0.75,249.0622222,0.0
1707,TN,32707,BRENTWOOD,OFF,LIQUOR/PACKAGE STORE,4.0,3.0,0.0,0.0,0.0,0.0,7.0,1,5,4,0.583333333,202.2442857,0.0
1708,TN,59348,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,3.333334,5.333334,2.333334,0.0,0.0,0.0,11.000002,1,8,5,0.916666833,193.4590557,0.0
1709,TN,28853,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,3.333334,13.333334,0.0,0.0,0.0,0.5,17.166668,1,15,8,1.430555667,221.5584294,0.0
1710,TN,27113,MEMPHIS,ON,BAR/TAVERN,3.166673,2.000003,0.500001,0.0,0.0,0.0,5.666677,1,29,11,0.472223083,243.4989677,1.0
1711,TN,26651,CLARKSVILLE,OFF,LIQUOR/PACKAGE STORE,3.166667,2.166667,0.166667,0.0,0.0,0.0,5.500001,1,4,3,0.458333417,191.4399652,0.0
1712,TN,92260,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,3.166667,3.166667,2.166667,0.0,0.0,0.0,8.500001,1,7,6,0.708333417,202.9235055,0.0
