Dist. STATE,Account ID,City,OnOff Premises,Classes of Trade,Siempre Plata,Siempre Reposado,Siempre Anejo,Siempre Supremo,Siempre Rebel Cask,Siempre Exclusivo Vivo,Total Cases,Did Buys,# Purchases,# Months Purchased,Rate of Sale: Units / Month,Ave Unit Price
CA,71479,SACRAMENTO,ON,RESTAURANT,0.166667,0,0,0,0,0,0.166667,1,1,1,0.013888917,209.99958
CA,11847,NEWHALL,ON,CONCESSIONAIRE,0.166667,0,0,0,0,0,0.166667,1,1,1,0.013888917,209.99958
CA,98897,LOS ANGELES,ON,BAR/TAVERN,0.166667,0.166667,0,0,0,0,0.333334,1,1,1,0.027777833,217.499565
CA,91755,PASO ROBLES,ON,RESTAURANT,0.166667,0.166667,0.166667,0,0,0,0.500001,1,3,3,0.04166675,234.99953
CA,28034,GLENDALE,ON,BAR/TAVERN,0.166667,0.166667,0,0,0,0,0.333334,1,1,1,0.027777833,217.499565
CA,57965,RIPON,ON,RESTAURANT,0.166667,0,0.166667,0,0.166667,0,0.500001,1,1,1,0.04166675,265.999468
CA,16782,SAN JOSE,ON,RESTAURANT,0,0.166667,0,0,0.166667,0,0.333334,1,1,1,0.027777833,301.499397
CA,23232,SAN DIEGO,OFF,CONVENIENCE/ GAS,0,1,0,0,0,0,1,1,1,1,0.083333333,225
CA,33762,SAN FRANCISCO,OFF,WHOLESALE CLUB,0,0,-10,0,0,0,-10,0,0,0,-1,-230
CA,38142,LOS ANGELES,ON,RESTAURANT,0,0.5,0,0,0,0.5,1,1,1,1,0.083333333,383.4
CA,75399,BELLFLOWER,OFF,LIQUOR/PACKAGE STORE,0,0,0,0,0,5,5,1,1,1,0.416666667,541.8
CA,14978,SAN DIEGO,OFF,LIQUOR/PACKAGE STORE,0,0,1,2,1,1,5,1,5,4,0.416666667,360.676
CA,69870,BEN LOMOND,OFF,LIQUOR/PACKAGE STORE,0,0,0,1,0,0,1,1,1,1,0.083333333,348.6
CA,45243,GRASS VALLEY,OFF,LIQUOR/PACKAGE STORE,0,1,0,1,0,1,3,1,1,1,0.25,364.46
CA,45292,LOS ANGELES,OFF,LIQUOR/PACKAGE STORE,0,2,2,0,0,0,4,1,4,4,0.333333333,223.775
CA,44898,TURLOCK,OFF,LIQUOR/PACKAGE STORE,0,0,0,0.333333,0,0.333333,0.666666,1,1,1,0.0555555,414.9004149
CA,76776,SACRAMENTO,OFF,SMALL GROCERY STORE,0,0,0,0,0,1,1,1,1,1,0.083333333,541.8
CA,69361,SACRAMENTO,OFF,LIQUOR/PACKAGE STORE,0,0,0,0.5,0.5,1,2,1,1,1,0.166666667,422.4
CA,55960,SAN DIEGO,OFF,CONVENIENCE/ GAS,0,0.166667,1,1,1.166667,3,6.333334,1,5,5,0.527777833,428.2894286
CA,57706,WHITTIER,OFF,LIQUOR/PACKAGE STORE,0,0,0,1,1,1,3,1,1,1,0.25,422.8
CA,86983,GLENDALE,ON,BAR/TAVERN,0,0,1,0,0,0,1,1,1,1,0.083333333,305.66
CA,76529,SAN FRANCISCO,OFF,SMALL GROCERY STORE,0,0,0,0.333333,0.333333,0.333333,0.999999,1,1,1,0.08333325,422.8004228
CA,57250,KINGSBURG,ON,RESTAURANT,0,0,0,0.333333,0.333333,2,2.666666,1,1,1,0.222222167,482.1001205
CA,91062,PLEASANT HILL,OFF,LIQUOR/PACKAGE STORE,0,0,2,0,0,0,2,1,2,2,0.166666667,249.49
CA,78909,SACRAMENTO,OFF,LIQUOR/PACKAGE STORE,0,0,3,0,0,0,3,1,3,3,0.25,238.3266667
CA,72143,SAN LUIS OBISPO,ON,RESTAURANT,0,0.666668,0.166667,0,0,0,0.833335,1,5,4,0.069444583,243.995512
CA,93572,CORONA,OFF,LIQUOR/PACKAGE STORE,0,0,0,0,20,6,26,1,3,3,2.166666667,351.1846154
CA,44948,ALPINE,OFF,SMALL GROCERY STORE,0,0.166667,0,0,0,0,0.166667,1,2,1,0.013888917,224.99955
CA,47562,VENTURA,OFF,SMALL GROCERY STORE,0,0,0,0,0,2,2,1,1,1,0.166666667,541.8
CA,83635,RESEDA,OFF,LIQUOR/PACKAGE STORE,0,0,0,0,0,0,0,1,1,1,0,0
CA,34620,FULLERTON,OFF,LIQUOR/PACKAGE STORE,0,0,0,0,0,0.333333,0.333333,1,1,1,0.02777775,541.8005418
CA,39192,SAN DIEGO,OFF,CONVENIENCE/ GAS,0,0,0,0.166667,0,1,1.166667,1,2,2,0.09722225,505.5427127
CA,34852,BAKERSFIELD,OFF,LIQUOR/PACKAGE STORE,0,0,0,1,0.5,1,2.5,1,1,1,0.208333333,431.76
CA,20065,WESTMINSTER,OFF,LIQUOR/PACKAGE STORE,0,0,0,0,0,1.333333,1.333333,1,2,1,0.111111083,541.8001355
CA,28080,SAN DIEGO,ON,RESTAURANT,0,0.166667,0,0,0,0,0.166667,1,1,1,0.013888917,224.99955
CA,45487,SHERMAN OAKS,OFF,LIQUOR/PACKAGE STORE,0,1,0,0,0,0,1,1,1,1,0.083333333,202.98
CA,27444,SAN DIEGO,OFF,CONVENIENCE/ GAS,0,1,1,0.166667,0.333333,0.333334,2.833334,1,5,4,0.236111167,293.1669898
CA,94631,SAN FRANCISCO,OFF,LIQUOR/PACKAGE STORE,0,0,1,0,0,0,1,1,1,1,0.083333333,216
CA,68834,FRESNO,OFF,LIQUOR/PACKAGE STORE,0,0,0,0,0,0,0,1,1,1,0,0
CA,85072,STOCKTON,OFF,LIQUOR/PACKAGE STORE,0,0,0,0,0,1,1,1,1,1,0.083333333,541.8
CA,93689,LOS ANGELES,OFF,LIQUOR/PACKAGE STORE,0,0,0.333334,0,0,0,0.333334,1,2,2,0.027777833,208.4395831
CA,66490,VISTA,OFF,CONVENIENCE/ GAS,0,0,0,0,0,1,1,1,1,1,0.083333333,541.8
CA,76272,SANTEE,OFF,LIQUOR/PACKAGE STORE,0,0,3,0,0,0,3,1,1,1,0.25,218.34
CA,93380,CLOVIS,OFF,CONVENIENCE/ GAS,0,0,0,0,0.333333,0,0.333333,1,1,1,0.02777775,378.000378
CA,33019,NIPOMO,ON,RESTAURANT,0,0,0,0.333333,0.166667,0.500001,1.000001,1,2,2,0.083333417,419.8995801
CA,99902,SAN JOSE,OFF,LIQUOR/PACKAGE STORE,0,0,0,1,1,1,3,1,2,2,0.25,382.6
CA,22983,CARMEL,ON,RESTAURANT,0,0.333333,0,0,0,0,0.333333,1,1,1,0.02777775,225.000225
CA,58648,GLENDALE,OFF,LIQUOR/PACKAGE STORE,0,2,18,0,1,1,22,1,3,2,1.833333333,221.3127273
CA,17346,ROSEVILLE,OFF,SUPERMARKET,0,2,0,0,0,0,2,1,1,1,0.166666667,181.98
CA,42246,REDWOOD CITY,ON,RESTAURANT,0,0,0,0.166667,0,0,0.166667,1,1,1,0.013888917,348.5993028
CA,46251,PALM SPRINGS,ON,HOTEL/ MOTEL,0,0,0.333334,0,0,0,0.333334,1,2,2,0.027777833,294.98941
CA,89264,LOS ANGELES,OFF,LIQUOR/PACKAGE STORE,0,1,0,0,0,0,1,1,1,1,0.083333333,225
CA,93564,FREMONT,OFF,LIQUOR/PACKAGE STORE,0,0,1,0,0,0,1,1,1,1,0.083333333,282.98
CA,17040,WEST SACRAMENTO,OFF,LIQUOR/PACKAGE STORE,0,0,0,0,0,2,2,1,2,2,0.166666667,541.8
CA,81476,FULLERTON,ON,RESTAURANT,0,9,0,0,0,0,9,1,9,7,0.75,202.98
CA,50233,MONTEREY,ON,RESTAURANT,0,0.166667,0,0,0,0,0.166667,1,1,1,0.013888917,224.99955
CA,82959,CYPRESS,OFF,LIQUOR/PACKAGE STORE,0,0,0,0,0,0.5,0.5,1,1,1,0.041666667,541.8
CA,50139,CALABASAS,OFF,LIQUOR/PACKAGE STORE,0,0,0,0,0,1,1,1,1,1,0.083333333,541.8
CA,66767,VENTURA,ON,RESTAURANT,0,0,0.333333,0,0,0,0.333333,1,1,1,0.02777775,270.00027
CA,20338,LAGUNA BEACH,ON,RESTAURANT,0,3.833333,0,0,0,0,3.833333,1,7,5,0.319444417,213.5113229
CA,18612,SOQUEL,ON,BAR/TAVERN,0,0.166667,0,0,0,0,0.166667,1,1,1,0.013888917,224.99955
CA,92706,COSTA MESA,OFF,LIQUOR/PACKAGE STORE,0,0,1,2,0,6,9,1,6,5,0.75,471.5555556
CA,46757,MENLO PARK,ON,RESTAURANT,0,0,0,0,0,0.166667,0.166667,1,1,1,0.013888917,541.7989164
CA,67854,SAN DIEGO,ON,RESTAURANT,0,0,0,0,0,1,1,1,1,1,0.083333333,541.8
TN,49664,NASHVILLE,ON,RECREATION/ ENTERTAINMENT,31.5,4.5,0.5,0,0,0,36.5,1,22,8,3.041666667,191.2271233
TN,90132,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,17.333334,12.000001,5.333334,0,0,0,34.666669,1,11,7,2.888889083,198.6931597
TN,31467,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,17.333334,6.166667,3.166667,0,0,0,26.666668,1,19,9,2.222222333,192.3581154
TN,31880,MARYVILLE,OFF,LIQUOR/PACKAGE STORE,16.333333,1,3,0.5,0.5,0,21.333333,1,7,7,1.77777775,193.636878
TN,54862,ANTIOCH,OFF,NON-RETAIL,16.166668,14.333335,5.500001,3.333334,3.333334,1.166667,43.833339,1,21,11,3.65277825,0
TN,34884,KNOXVILLE,ON,RESTAURANT,16,13,0.833333,0.333333,1,0,31.166666,1,16,9,2.597222167,168.8592549
TN,43330,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,15.833334,12.833334,0,0,0,0,28.666668,1,23,12,2.388889,159.2898763
TN,21600,BRENTWOOD,OFF,LIQUOR/PACKAGE STORE,15.333334,10.166667,6.333334,0,0,0,31.833335,1,6,4,2.652777917,204.0672144
TN,81453,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,15.333334,18.333334,3.333334,0,0,0,37.000002,1,24,12,3.0833335,213.3707993
TN,46205,NASHVILLE,ON,RESTAURANT,14.166667,3.166667,0.166667,0.166667,0.166667,0.166667,18.000002,1,15,7,1.500000167,178.7155357
TN,55954,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,14.166667,14.333334,4,1,2.166667,1.166667,36.833335,1,21,11,3.069444583,228.5196277
TN,71171,BRENTWOOD,OFF,LIQUOR/PACKAGE STORE,13.166667,6.166667,4.166667,2,29.166667,2,56.666668,1,23,7,4.722222333,273.5774053
TN,70083,KNOXVILLE,OFF,LIQUOR/PACKAGE STORE,12,2,0,0.333333,0.333333,0,14.666666,1,6,5,1.222222167,179.4436445
TN,57861,FRANKLIN,OFF,LIQUOR/PACKAGE STORE,10,1,0,0,0,0,11,1,10,9,0.916666667,203.6727273
TN,24595,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,8.333334,5.166667,0,0,0,0,13.500001,1,13,9,1.125000083,193.8051708
TN,47862,CLARKSVILLE,OFF,LIQUOR/PACKAGE STORE,8.166667,5.166667,4.166667,0,0,0,17.500001,1,11,7,1.458333417,223.0845587
TN,74450,NASHVILLE,ON,RECREATION/ ENTERTAINMENT,8,3,1,0,0,0,12,1,3,2,1,201.2425
TN,50684,NASHVILLE,ON,BAR/TAVERN,8,7,0,0,0,0.166667,15.166667,1,7,5,1.263888917,171.7186775
TN,74870,MEMPHIS,OFF,LIQUOR/PACKAGE STORE,7,4.833333,1,0,0,0,12.833333,1,12,8,1.069444417,188.6275374
TN,54632,NOLENSVILLE,OFF,LIQUOR/PACKAGE STORE,7,8,0,0,0,0,15,1,13,8,1.25,213.5653333
TN,53471,LA VERGNE,OFF,LIQUOR/PACKAGE STORE,6.666668,16.666668,2.666668,0,0,0,26.000004,1,24,11,2.166667,187.816125
TN,40912,SMYRNA,OFF,LIQUOR/PACKAGE STORE,6.166667,2.166667,2.333332,9.5,0.5,0,20.666666,1,18,11,1.722222167,236.5408141
TN,87001,DECHERD,OFF,LIQUOR/PACKAGE STORE,6,2,0,0,0,0,8,1,8,6,0.666666667,178.26
TN,29481,LOUISVILLE,OFF,LIQUOR/PACKAGE STORE,6,0,0,0,0.333333,0,6.333333,1,3,3,0.52777775,179.4410621
TN,58121,FRANKLIN,OFF,LIQUOR/PACKAGE STORE,6,5,4,0,0,0,15,1,12,7,1.25,228.9233333
TN,59475,OAK RIDGE,OFF,LIQUOR/PACKAGE STORE,6,4,0,0,0,0,10,1,6,5,0.833333333,172.724
TN,48942,CLARKSVILLE,OFF,LIQUOR/PACKAGE STORE,5.166667,3.166667,2.166667,0,0,0,10.500001,1,6,5,0.875000083,214.6314081
TN,28040,CHATTANOOGA,OFF,LIQUOR/PACKAGE STORE,5.166667,3.166667,2.166667,0,0,0,10.500001,1,8,6,0.875000083,190.6685533
TN,85341,KNOXVILLE,OFF,LIQUOR/PACKAGE STORE,5,9,0,0,1,0,15,1,6,6,1.25,192.5026667
TN,31261,NASHVILLE,NA,UNASSIGNED,4.5,3,2,0,0,0,9.5,1,4,3,0.791666667,212.5852632
TN,79386,HENDERSONVILLE,OFF,LIQUOR/PACKAGE STORE,4.166667,2.166667,1.166667,0,0,0,7.500001,1,4,3,0.625000083,188.1599749
TN,17335,CHATTANOOGA,OFF,LIQUOR/PACKAGE STORE,4.166667,7.166667,1.166667,0,0.333333,0.166667,13.000001,1,10,5,1.083333417,197.4169079
TN,57321,JACKSON,OFF,LIQUOR/PACKAGE STORE,4,3,0,0,0,0,7,1,6,5,0.583333333,181.4328571
TN,18677,LEBANON,OFF,LIQUOR/PACKAGE STORE,4,4,1,0,0,0,9,1,7,6,0.75,224.0222222
TN,11340,FAIRVIEW,OFF,LIQUOR/PACKAGE STORE,4,1,1,0,0,0,6,1,5,4,0.5,214.3833333
TN,31922,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,4,0,0,0,0,0,4,1,4,4,0.333333333,192.64
TN,20890,NEWPORT,OFF,LIQUOR/PACKAGE STORE,4,2,1,0,0,0,7,1,2,2,0.583333333,187.7314286
TN,47862,JEFFERSON CITY,OFF,LIQUOR/PACKAGE STORE,4,3,1,0,0.166667,0,8.166667,1,4,3,0.680555583,191.7440738
TN,11352,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,4,4,0,0,0,0,8,1,7,7,0.666666667,203.845
TN,94306,ATHENS,OFF,LIQUOR/PACKAGE STORE,4,1,1,0,0,0,6,1,5,5,0.5,195.7833333
TN,36789,FRANKLIN,OFF,LIQUOR/PACKAGE STORE,4,8,0,0,1,0,13,1,9,5,1.083333333,215.7392308
TN,38330,MOUNT JULIET,OFF,LIQUOR/PACKAGE STORE,4,2,2,0,0,0,8,1,6,5,0.666666667,225.255
TN,50360,KNOXVILLE,OFF,LIQUOR/PACKAGE STORE,4,2,1,1,0,1,9,1,4,3,0.75,249.0622222
TN,32707,BRENTWOOD,OFF,LIQUOR/PACKAGE STORE,4,3,0,0,0,0,7,1,5,4,0.583333333,202.2442857
TN,59348,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,3.333334,5.333334,2.333334,0,0,0,11.000002,1,8,5,0.916666833,193.4590557
TN,28853,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,3.333334,13.333334,0,0,0,0.5,17.166668,1,15,8,1.430555667,221.5584294
TN,27113,MEMPHIS,ON,BAR/TAVERN,3.166673,2.000003,0.500001,0,0,0,5.666677,1,29,11,0.472223083,243.4989677
TN,26651,CLARKSVILLE,OFF,LIQUOR/PACKAGE STORE,3.166667,2.166667,0.166667,0,0,0,5.500001,1,4,3,0.458333417,191.4399652
TN,92260,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,3.166667,3.166667,2.166667,0,0,0,8.500001,1,7,6,0.708333417,202.9235055
TN,82041,CLARKSVILLE,OFF,LIQUOR/PACKAGE STORE,3.166667,2.166667,1.166667,0,0,0,6.500001,1,6,3,0.54166675,210.2399677
TN,51004,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,3.166667,4.166667,0,0,2.166667,0,9.500001,1,7,4,0.79166675,217.4126087
TN,46507,NASHVILLE,ON,RESTAURANT,3.166666,0.333333,0.166667,0,0,0,3.666666,1,7,5,0.3055555,206.1573102
TN,96013,KNOXVILLE,OFF,LIQUOR/PACKAGE STORE,3,3,0,0,1,0,7,1,3,2,0.583333333,206.5685714
TN,44594,CARYVILLE,OFF,LIQUOR/PACKAGE STORE,3,3,0,1,0.5,0,7.5,1,5,4,0.625,217.176
TN,59306,ELIZABETHTON,OFF,LIQUOR/PACKAGE STORE,3,0,0,0,0,0,3,1,1,1,0.25,167.01
TN,78480,MORRISTOWN,OFF,LIQUOR/PACKAGE STORE,3,0,0,0,0,0.166667,3.166667,1,2,2,0.263888917,189.1578748
TN,86922,OLD HICKORY,OFF,LIQUOR/PACKAGE STORE,3,5,0,0,0,0,8,1,5,5,0.666666667,198.24
TN,81113,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,3,0,0,0,0,0,3,1,3,3,0.25,192.64
TN,19256,KNOXVILLE,OFF,LIQUOR/PACKAGE STORE,3,3,1,0,1,0,8,1,3,3,0.666666667,215.36125
TN,97066,KNOXVILLE,OFF,LIQUOR/PACKAGE STORE,3,3,0,1,0,0,7,1,3,2,0.583333333,202.1728571
TN,12481,KNOXVILLE,OFF,LIQUOR/PACKAGE STORE,2.666667,1,1,0,0,0,4.666667,1,3,2,0.388888917,188.3571294
TN,80352,CORDOVA,ON,BAR/TAVERN,2.500002,0.833334,0,0,0,0,3.333336,1,15,9,0.277778,235.6648115
TN,41154,NASHVILLE,ON,BAR/TAVERN,2.5,0.833333,0.333334,0,0,0,3.666667,1,8,5,0.305555583,218.5608892
TN,51241,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,2.166667,3.166667,1.166667,0,0.166667,0,6.666668,1,8,6,0.555555667,198.5819603
TN,42732,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,2.166667,0,0.166667,0,0,0,2.333334,1,3,3,0.1944445,165.1199528
TN,38246,KNOXVILLE,OFF,LIQUOR/PACKAGE STORE,2.166667,6,1,0,0,0,9.166667,1,4,3,0.763888917,188.4272659
TN,46765,CLARKSVILLE,OFF,LIQUOR/PACKAGE STORE,2.166667,2.166667,2.166667,0,0,0,6.500001,1,1,1,0.54166675,217.9630434
TN,80834,KNOXVILLE,OFF,LIQUOR/PACKAGE STORE,2,2,17,0,0,0,21,1,6,5,1.75,257.6428571
TN,32878,MARYVILLE,OFF,LIQUOR/PACKAGE STORE,2,1,0,0,0,0,3,1,1,1,0.25,172.87
TN,95911,KNOXVILLE,OFF,LIQUOR/PACKAGE STORE,2,1,1,0,1,0,5,1,2,2,0.416666667,237.338
TN,48604,KNOXVILLE,OFF,LIQUOR/PACKAGE STORE,2,2,1,0,0,0,5,1,5,4,0.416666667,196.02
TN,32071,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,2,0,0,0,0,0,2,1,2,2,0.166666667,201.64
TN,93333,LEBANON,OFF,LIQUOR/PACKAGE STORE,2,2,1,0,0,0,5,1,5,5,0.416666667,226.794
TN,84530,COOKEVILLE,OFF,LIQUOR/PACKAGE STORE,2,1,0,0,0,0,3,1,2,2,0.25,186.66
TN,38461,LEBANON,OFF,LIQUOR/PACKAGE STORE,2,2,0,1,0,0,5,1,3,1,0.416666667,216.848
TN,56191,SPRINGFIELD,OFF,LIQUOR/PACKAGE STORE,2,0,0,0,0,0,2,1,2,2,0.166666667,192.64
TN,78234,MOUNTAIN CITY,OFF,LIQUOR/PACKAGE STORE,2,1,1,0,0,0,4,1,1,1,0.333333333,198.8775
TN,69406,DICKSON,OFF,LIQUOR/PACKAGE STORE,2,0,0,0,0,0,2,1,2,2,0.166666667,192.64
TN,66589,LEBANON,OFF,LIQUOR/PACKAGE STORE,2,0,0,0,0,0,2,1,2,2,0.166666667,192.64
TN,28699,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,2,0,0,0,0,0,2,1,2,2,0.166666667,192.64
TN,33736,JACKSON,OFF,LIQUOR/PACKAGE STORE,2,0,0,0,0,0,2,1,2,2,0.166666667,175.78
TN,59072,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,2,0,0,0,0,0,2,1,2,2,0.166666667,201.64
TN,87037,MEMPHIS,OFF,LIQUOR/PACKAGE STORE,2,1,0,0,0,0,3,1,3,3,0.25,180.1766667
TN,81348,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,2,2,0,0,0,0,4,1,4,4,0.333333333,203.845
TN,78607,KNOXVILLE,ON,BAR/TAVERN,2,5,5,0,1,0,13,1,6,6,1.083333333,217.08
TN,63548,HIXSON,OFF,NON-RETAIL,2,1.166667,1.166667,0.166667,0.666667,0,5.166668,1,6,5,0.430555667,0
TN,81756,WHITE HOUSE,OFF,LIQUOR/PACKAGE STORE,2,1,0,0,0,0,3,1,2,2,0.25,200.11
TN,88519,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,2,2,0,0,0,0,4,1,4,4,0.333333333,203.845
TN,90788,KNOXVILLE,OFF,LIQUOR/PACKAGE STORE,2,1,1,0,0,0,4,1,2,2,0.333333333,212.065
TN,41271,CHATTANOOGA,OFF,LIQUOR/PACKAGE STORE,2,1,0,0,0,0,3,1,2,2,0.25,179.7833333
TN,69483,KNOXVILLE,OFF,LIQUOR/PACKAGE STORE,2,1,1,0,0,0,4,1,3,3,0.333333333,198.8775
TN,54717,MURFREESBORO,OFF,LIQUOR/PACKAGE STORE,2,1,0,0,0,0,3,1,3,3,0.25,194.1266667
TN,30046,KNOXVILLE,OFF,LIQUOR/PACKAGE STORE,2,2,0,0,0,0,4,1,1,1,0.333333333,175.8
TN,21092,KNOXVILLE,OFF,LIQUOR/PACKAGE STORE,2,1,1,0,0,0,4,1,2,2,0.333333333,198.8775
TN,17922,MEMPHIS,OFF,LIQUOR/PACKAGE STORE,2,0,0,0,0,0,2,1,2,2,0.166666667,188.97
TN,81132,NASHVILLE,ON,BAR/TAVERN,1.999999,0.666667,0,0,0,0,2.666666,1,5,3,0.222222167,181.1250453
TN,80338,NASHVILLE,OFF,NON-RETAIL,1.833336,1.000002,0.666668,1.000002,0.833335,0.666668,6.000011,1,17,8,0.500000917,0
TN,67860,HENDERSONVILLE,OFF,LIQUOR/PACKAGE STORE,1.833333,3.499999,0.666666,0,0,0,5.999998,1,8,7,0.499999833,208.908403
TN,78073,SMYRNA,OFF,LIQUOR/PACKAGE STORE,1.5,2,0.5,0,0,0,4,1,4,3,0.333333333,221.57
TN,33223,NASHVILLE,ON,BAR/TAVERN,1.5,0.666667,0.333334,0,0.166667,0,2.666668,1,5,5,0.222222333,226.6498867
TN,52753,CHATTANOOGA,OFF,LIQUOR/PACKAGE STORE,1.333334,1.666667,0.5,0.166667,0.333334,0.333334,4.333336,1,4,3,0.361111333,239.815237
TN,42381,HIXSON,ON,RESTAURANT,1.333334,1,0,0,0,0,2.333334,1,4,3,0.1944445,208.7099404
TN,49369,KNOXVILLE,OFF,NON-RETAIL,1.333333,2.333333,1,0,0,0,4.666666,1,4,4,0.388888833,0
TN,90776,CHATTANOOGA,OFF,LIQUOR/PACKAGE STORE,1.166667,1.166667,1,0.5,0.5,1,5.333334,1,2,2,0.4444445,308.6568364
TN,60739,NASHVILLE,ON,RESTAURANT,1.166667,1.166668,0.333334,0,0,0,2.666669,1,8,4,0.222222417,246.7872841
TN,19785,SPRING HILL,OFF,LIQUOR/PACKAGE STORE,1.166667,0,2.166667,1,4.166667,2.166667,10.666668,1,4,3,0.888889,350.8171436
TN,42135,KNOXVILLE,ON,RESTAURANT,1.166666,0.833334,0.333333,0,0,0,2.333333,1,3,3,0.194444417,197.9785997
TN,82005,FRANKLIN,OFF,LIQUOR/PACKAGE STORE,1,0,0,0,0,0,1,1,1,1,0.083333333,179.19
TN,16106,ANDERSONVILLE,OFF,LIQUOR/PACKAGE STORE,1,1,0,0,0,0,2,1,1,1,0.166666667,175.8
TN,33193,SMITHVILLE,OFF,LIQUOR/PACKAGE STORE,1,0,0,0,0,0,1,1,1,1,0.083333333,201.64
TN,54902,SMYRNA,OFF,LIQUOR/PACKAGE STORE,1,2,0,0,0,0,3,1,3,3,0.25,213.5466667
TN,47045,OAK RIDGE,OFF,LIQUOR/PACKAGE STORE,1,0,0,0,0,0,1,1,1,1,0.083333333,180.2
TN,93808,OLD HICKORY,OFF,LIQUOR/PACKAGE STORE,1,3,0,0,0,0,4,1,4,3,0.333333333,213.9225
TN,94285,LA VERGNE,OFF,LIQUOR/PACKAGE STORE,1,1,0,0,0,0,2,1,1,1,0.166666667,203.845
TN,96162,NASHVILLE,ON,BAR/TAVERN,1,0,0,0,0,0,1,1,1,1,0.083333333,197.99
TN,88214,GALLATIN,OFF,LIQUOR/PACKAGE STORE,1,0,0,0,0,0,1,1,1,1,0.083333333,179.19
TN,61758,NASHVILLE,OFF,CONVENIENCE/ GAS,1,1,0,0,0,0,2,1,1,1,0.166666667,212.82
TN,57458,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,1,0,0,0,0,0,1,1,1,1,0.083333333,192.64
TN,43152,MEMPHIS,ON,RESTAURANT,1,0,0,0,0,0,1,1,1,1,0.083333333,219.73
TN,25644,FRANKLIN,OFF,LIQUOR/PACKAGE STORE,1,1,1,0,0,0,3,1,1,1,0.25,236.1266667
TN,66414,ARLINGTON,OFF,LIQUOR/PACKAGE STORE,1,0,0,0,0,0,1,1,2,2,0.083333333,216.33
TN,65452,KNOXVILLE,OFF,LIQUOR/PACKAGE STORE,1,1,1,0,0,0,3,1,1,1,0.25,209.5
TN,93050,CHATTANOOGA,OFF,LIQUOR/PACKAGE STORE,1,1,0.833333,0,0,0,2.833333,1,4,3,0.236111083,222.2082614
TN,82270,CLEVELAND,OFF,LIQUOR/PACKAGE STORE,1,1,0,0,0,0,2,1,2,2,0.166666667,182.83
TN,36766,MADISON,OFF,LIQUOR/PACKAGE STORE,1,3,0,0,0,0,4,1,4,3,0.333333333,195.9975
TN,20611,ALCOA,OFF,LIQUOR/PACKAGE STORE,1,1,3,0.5,0.5,0,6,1,3,3,0.5,261.685
TN,28673,KNOXVILLE,OFF,LIQUOR/PACKAGE STORE,1,0,0,0,0,0,1,1,1,1,0.083333333,167.01
TN,60965,HALLS,OFF,LIQUOR/PACKAGE STORE,1,0,0,0,0,0,1,1,1,1,0.083333333,179.44
TN,80620,LEXINGTON,OFF,LIQUOR/PACKAGE STORE,1,0,0,0,0,0,1,1,1,1,0.083333333,179.44
TN,97097,FRANKLIN,OFF,LIQUOR/PACKAGE STORE,1,0,0,0,0,0,1,1,1,1,0.083333333,192.64
TN,79533,NASHVILLE,ON,HOTEL/ MOTEL,1,0,0,0,0,0,1,1,1,1,0.083333333,185.99
TN,87655,NASHVILLE,OFF,LIQUOR/PACKAGE STORE,1,3,0,0,0,0,4,1,3,3,0.333333333,195.9975
TN,38141,ELIZABETHTON,OFF,LIQUOR/PACKAGE STORE,1,1.166667,0,0,0,0,2.166667,1,1,1,0.180555583,172.4215119
TN,71268,POWELL,OFF,LIQUOR/PACKAGE STORE,1,2,0,0.5,0.5,0.333333,4.333333,1,3,3,0.361111083,257.7692506
TN,92383,JACKSON,OFF,LIQUOR/PACKAGE STORE,1,1,0,0,0,0,2,1,2,2,0.166666667,182.375
TN,45336,MILLINGTON,OFF,LIQUOR/PACKAGE STORE,1,1,0,0,0,0,2,1,2,2,0.166666667,199.96
TN,94864,MEMPHIS,OFF,LIQUOR/PACKAGE STORE,1,0.833333,0,0,0,0,1.833333,1,2,2,0.15277775,194.9563991
TN,19439,JOHNSON CITY,ON,BAR/TAVERN,1,1,0,0,0,0,2,1,1,1,0.166666667,158.24
TN,84388,SPRINGFIELD,OFF,LIQUOR/PACKAGE STORE,1,0,0,0,0,0,1,1,1,1,0.083333333,201.64
